time_iso8601,stars_cumulative
2019-11-14 00:00:00+00:00,2168
2019-11-15 00:00:00+00:00,2171
2019-11-16 00:00:00+00:00,2172
2019-11-17 00:00:00+00:00,2175
2019-11-18 00:00:00+00:00,2178
2019-11-19 00:00:00+00:00,2185
2019-11-20 00:00:00+00:00,2197
2019-11-21 00:00:00+00:00,2203
2019-11-22 00:00:00+00:00,2211
2019-11-23 00:00:00+00:00,2213
2019-11-24 00:00:00+00:00,2218
2019-11-25 00:00:00+00:00,2225
2019-11-26 00:00:00+00:00,2227
2019-11-27 00:00:00+00:00,2230
2019-11-28 00:00:00+00:00,2234
2019-11-29 00:00:00+00:00,2238
2019-12-01 00:00:00+00:00,2241
2019-12-02 00:00:00+00:00,2243
2019-12-03 00:00:00+00:00,2247
2019-12-04 00:00:00+00:00,2252
2019-12-05 00:00:00+00:00,2257
2019-12-06 00:00:00+00:00,2261
2019-12-07 00:00:00+00:00,2266
2019-12-08 00:00:00+00:00,2269
2019-12-10 00:00:00+00:00,2270
2019-12-11 00:00:00+00:00,2274
2019-12-13 00:00:00+00:00,2276
2019-12-14 00:00:00+00:00,2278
2019-12-15 00:00:00+00:00,2279
2019-12-16 00:00:00+00:00,2282
2019-12-17 00:00:00+00:00,2283
2019-12-18 00:00:00+00:00,2287
2019-12-19 00:00:00+00:00,2292
2019-12-20 00:00:00+00:00,2300
2019-12-21 00:00:00+00:00,2302
2019-12-22 00:00:00+00:00,2303
2019-12-23 00:00:00+00:00,2306
2019-12-24 00:00:00+00:00,2309
2019-12-26 00:00:00+00:00,2310
2019-12-27 00:00:00+00:00,2313
2019-12-28 00:00:00+00:00,2316
2019-12-29 00:00:00+00:00,2317
2019-12-30 00:00:00+00:00,2323
2019-12-31 00:00:00+00:00,2324
2020-01-02 00:00:00+00:00,2327
2020-01-03 00:00:00+00:00,2331
2020-01-04 00:00:00+00:00,2334
2020-01-05 00:00:00+00:00,2335
2020-01-06 00:00:00+00:00,2341
2020-01-07 00:00:00+00:00,2349
2020-01-08 00:00:00+00:00,2357
2020-01-09 00:00:00+00:00,2363
2020-01-10 00:00:00+00:00,2369
2020-01-12 00:00:00+00:00,2371
2020-01-13 00:00:00+00:00,2374
2020-01-14 00:00:00+00:00,2380
2020-01-15 00:00:00+00:00,2382
2020-01-16 00:00:00+00:00,2385
2020-01-17 00:00:00+00:00,2390
2020-01-18 00:00:00+00:00,2392
2020-01-19 00:00:00+00:00,2394
2020-01-20 00:00:00+00:00,2398
2020-01-21 00:00:00+00:00,2401
2020-01-22 00:00:00+00:00,2404
2020-01-23 00:00:00+00:00,2408
2020-01-24 00:00:00+00:00,2413
2020-01-26 00:00:00+00:00,2414
2020-01-27 00:00:00+00:00,2416
2020-01-28 00:00:00+00:00,2420
2020-01-29 00:00:00+00:00,2428
2020-01-30 00:00:00+00:00,2430
2020-01-31 00:00:00+00:00,2433
2020-02-01 00:00:00+00:00,2435
2020-02-02 00:00:00+00:00,2436
2020-02-03 00:00:00+00:00,2437
2020-02-04 00:00:00+00:00,2439
2020-02-06 00:00:00+00:00,2443
2020-02-07 00:00:00+00:00,2446
2020-02-08 00:00:00+00:00,2449
2020-02-10 00:00:00+00:00,2453
2020-02-11 00:00:00+00:00,2465
2020-02-12 00:00:00+00:00,2475
2020-02-13 00:00:00+00:00,2479
2020-02-14 00:00:00+00:00,2484
2020-02-15 00:00:00+00:00,2487
2020-02-16 00:00:00+00:00,2490
2020-02-17 00:00:00+00:00,2495
2020-02-18 00:00:00+00:00,2502
2020-02-19 00:00:00+00:00,2504
2020-02-20 00:00:00+00:00,2509
2020-02-21 00:00:00+00:00,2512
2020-02-22 00:00:00+00:00,2513
2020-02-23 00:00:00+00:00,2514
2020-02-24 00:00:00+00:00,2515
2020-02-25 00:00:00+00:00,2516
2020-02-26 00:00:00+00:00,2522
2020-02-27 00:00:00+00:00,2527
2020-02-28 00:00:00+00:00,2535
2020-02-29 00:00:00+00:00,2541
2020-03-01 00:00:00+00:00,2543
2020-03-02 00:00:00+00:00,2545
2020-03-03 00:00:00+00:00,2552
2020-03-04 00:00:00+00:00,2566
2020-03-05 00:00:00+00:00,2583
2020-03-06 00:00:00+00:00,2591
2020-03-07 00:00:00+00:00,2598
2020-03-08 00:00:00+00:00,2601
2020-03-09 00:00:00+00:00,2604
2020-03-10 00:00:00+00:00,2610
2020-03-11 00:00:00+00:00,2614
2020-03-12 00:00:00+00:00,2617
2020-03-13 00:00:00+00:00,2621
2020-03-14 00:00:00+00:00,2626
2020-03-15 00:00:00+00:00,2630
2020-03-16 00:00:00+00:00,2633
2020-03-17 00:00:00+00:00,2637
2020-03-18 00:00:00+00:00,2640
2020-03-19 00:00:00+00:00,2641
2020-03-23 00:00:00+00:00,2644
2020-03-24 00:00:00+00:00,2648
2020-03-25 00:00:00+00:00,2652
2020-03-26 00:00:00+00:00,2655
2020-03-27 00:00:00+00:00,2662
2020-03-28 00:00:00+00:00,2663
2020-03-29 00:00:00+00:00,2664
2020-03-30 00:00:00+00:00,2665
2020-03-31 00:00:00+00:00,2671
2020-04-01 00:00:00+00:00,2678
2020-04-02 00:00:00+00:00,2688
2020-04-03 00:00:00+00:00,2698
2020-04-04 00:00:00+00:00,2703
2020-04-05 00:00:00+00:00,2706
2020-04-06 00:00:00+00:00,2709
2020-04-08 00:00:00+00:00,2712
2020-04-09 00:00:00+00:00,2715
2020-04-10 00:00:00+00:00,2717
2020-04-11 00:00:00+00:00,2721
2020-04-12 00:00:00+00:00,2723
2020-04-14 00:00:00+00:00,2730
2020-04-15 00:00:00+00:00,2736
2020-04-16 00:00:00+00:00,2745
2020-04-17 00:00:00+00:00,2753
2020-04-18 00:00:00+00:00,2758
2020-04-19 00:00:00+00:00,2762
2020-04-20 00:00:00+00:00,2772
2020-04-21 00:00:00+00:00,2774
2020-04-22 00:00:00+00:00,2778
2020-04-23 00:00:00+00:00,2788
2020-04-24 00:00:00+00:00,2792
2020-04-25 00:00:00+00:00,2798
2020-04-26 00:00:00+00:00,2802
2020-04-27 00:00:00+00:00,2806
2020-04-28 00:00:00+00:00,2808
2020-04-29 00:00:00+00:00,2811
2020-04-30 00:00:00+00:00,2813
2020-05-01 00:00:00+00:00,2817
2020-05-02 00:00:00+00:00,2820
2020-05-03 00:00:00+00:00,2823
2020-05-04 00:00:00+00:00,2825
2020-05-05 00:00:00+00:00,2827
2020-05-06 00:00:00+00:00,2831
2020-05-07 00:00:00+00:00,2837
2020-05-08 00:00:00+00:00,2841
2020-05-09 00:00:00+00:00,2843
2020-05-10 00:00:00+00:00,2844
2020-05-11 00:00:00+00:00,2846
2020-05-12 00:00:00+00:00,2849
2020-05-13 00:00:00+00:00,2850
2020-05-14 00:00:00+00:00,2854
2020-05-15 00:00:00+00:00,2861
2020-05-16 00:00:00+00:00,2863
2020-05-17 00:00:00+00:00,2867
2020-05-18 00:00:00+00:00,2870
2020-05-19 00:00:00+00:00,2872
2020-05-20 00:00:00+00:00,2874
2020-05-21 00:00:00+00:00,2878
2020-05-22 00:00:00+00:00,2883
2020-05-23 00:00:00+00:00,2890
2020-05-24 00:00:00+00:00,2898
2020-05-25 00:00:00+00:00,2902
2020-05-26 00:00:00+00:00,2908
2020-05-27 00:00:00+00:00,2915
2020-05-28 00:00:00+00:00,2921
2020-05-29 00:00:00+00:00,2926
2020-05-30 00:00:00+00:00,2929
2020-05-31 00:00:00+00:00,2932
2020-06-01 00:00:00+00:00,2935
2020-06-02 00:00:00+00:00,2938
2020-06-03 00:00:00+00:00,2942
2020-06-04 00:00:00+00:00,2946
2020-06-05 00:00:00+00:00,2950
2020-06-06 00:00:00+00:00,2956
2020-06-07 00:00:00+00:00,2959
2020-06-08 00:00:00+00:00,2964
2020-06-09 00:00:00+00:00,2969
2020-06-10 00:00:00+00:00,2971
2020-06-11 00:00:00+00:00,2973
2020-06-12 00:00:00+00:00,2976
2020-06-13 00:00:00+00:00,2978
2020-06-14 00:00:00+00:00,2980
2020-06-15 00:00:00+00:00,2986
2020-06-16 00:00:00+00:00,2989
2020-06-17 00:00:00+00:00,2994
2020-06-18 00:00:00+00:00,3001
2020-06-19 00:00:00+00:00,3005
2020-06-20 00:00:00+00:00,3007
2020-06-21 00:00:00+00:00,3008
2020-06-22 00:00:00+00:00,3012
2020-06-23 00:00:00+00:00,3013
2020-06-24 00:00:00+00:00,3020
2020-06-25 00:00:00+00:00,3025
2020-06-26 00:00:00+00:00,3028
2020-06-27 00:00:00+00:00,3032
2020-06-28 00:00:00+00:00,3035
2020-06-30 00:00:00+00:00,3039
2020-07-01 00:00:00+00:00,3042
2020-07-02 00:00:00+00:00,3049
2020-07-03 00:00:00+00:00,3051
2020-07-04 00:00:00+00:00,3054
2020-07-05 00:00:00+00:00,3057
2020-07-06 00:00:00+00:00,3059
2020-07-07 00:00:00+00:00,3062
2020-07-08 00:00:00+00:00,3067
2020-07-09 00:00:00+00:00,3069
2020-07-10 00:00:00+00:00,3072
2020-07-11 00:00:00+00:00,3073
2020-07-13 00:00:00+00:00,3077
2020-07-14 00:00:00+00:00,3079
2020-07-15 00:00:00+00:00,3086
2020-07-16 00:00:00+00:00,3089
2020-07-17 00:00:00+00:00,3091
2020-07-18 00:00:00+00:00,3093
2020-07-20 00:00:00+00:00,3094
2020-07-21 00:00:00+00:00,3099
2020-07-22 00:00:00+00:00,3107
2020-07-23 00:00:00+00:00,3111
2020-07-24 00:00:00+00:00,3120
2020-07-25 00:00:00+00:00,3124
2020-07-26 00:00:00+00:00,3132
2020-07-28 00:00:00+00:00,3134
2020-07-29 00:00:00+00:00,3136
2020-07-30 00:00:00+00:00,3137
2020-08-01 00:00:00+00:00,3138
2020-08-02 00:00:00+00:00,3139
2020-08-03 00:00:00+00:00,3141
2020-08-04 00:00:00+00:00,3145
2020-08-05 00:00:00+00:00,3147
2020-08-06 00:00:00+00:00,3150
2020-08-07 00:00:00+00:00,3156
2020-08-08 00:00:00+00:00,3163
2020-08-09 00:00:00+00:00,3166
2020-08-10 00:00:00+00:00,3167
2020-08-11 00:00:00+00:00,3170
2020-08-12 00:00:00+00:00,3171
2020-08-13 00:00:00+00:00,3176
2020-08-14 00:00:00+00:00,3180
2020-08-15 00:00:00+00:00,3184
2020-08-16 00:00:00+00:00,3188
2020-08-17 00:00:00+00:00,3195
2020-08-18 00:00:00+00:00,3196
2020-08-19 00:00:00+00:00,3197
2020-08-21 00:00:00+00:00,3204
2020-08-22 00:00:00+00:00,3210
2020-08-23 00:00:00+00:00,3215
2020-08-24 00:00:00+00:00,3217
2020-08-25 00:00:00+00:00,3219
2020-08-26 00:00:00+00:00,3226
2020-08-27 00:00:00+00:00,3231
2020-08-28 00:00:00+00:00,3244
2020-08-29 00:00:00+00:00,3252
2020-08-30 00:00:00+00:00,3263
2020-08-31 00:00:00+00:00,3270
2020-09-01 00:00:00+00:00,3281
2020-09-02 00:00:00+00:00,3296
2020-09-03 00:00:00+00:00,3300
2020-09-04 00:00:00+00:00,3303
2020-09-05 00:00:00+00:00,3304
2020-09-06 00:00:00+00:00,3305
2020-09-07 00:00:00+00:00,3307
2020-09-08 00:00:00+00:00,3309
2020-09-09 00:00:00+00:00,3313
2020-09-10 00:00:00+00:00,3315
2020-09-11 00:00:00+00:00,3317
2020-09-12 00:00:00+00:00,3323
2020-09-13 00:00:00+00:00,3327
2020-09-14 00:00:00+00:00,3329
2020-09-15 00:00:00+00:00,3333
2020-09-16 00:00:00+00:00,3337
2020-09-17 00:00:00+00:00,3343
2020-09-18 00:00:00+00:00,3348
2020-09-19 00:00:00+00:00,3349
2020-09-20 00:00:00+00:00,3356
2020-09-21 00:00:00+00:00,3360
2020-09-22 00:00:00+00:00,3365
2020-09-23 00:00:00+00:00,3370
2020-09-25 00:00:00+00:00,3371
2020-09-26 00:00:00+00:00,3374
2020-09-27 00:00:00+00:00,3377
2020-09-28 00:00:00+00:00,3382
2020-09-29 00:00:00+00:00,3386
2020-09-30 00:00:00+00:00,3388
2020-10-01 00:00:00+00:00,3392
2020-10-02 00:00:00+00:00,3396
2020-10-03 00:00:00+00:00,3398
2020-10-04 00:00:00+00:00,3402
2020-10-05 00:00:00+00:00,3408
2020-10-06 00:00:00+00:00,3412
2020-10-07 00:00:00+00:00,3414
2020-10-08 00:00:00+00:00,3417
2020-10-09 00:00:00+00:00,3419
2020-10-10 00:00:00+00:00,3421
2020-10-11 00:00:00+00:00,3422
2020-10-12 00:00:00+00:00,3428
2020-10-13 00:00:00+00:00,3432
2020-10-14 00:00:00+00:00,3434
2020-10-15 00:00:00+00:00,3436
2020-10-16 00:00:00+00:00,3438
2020-10-17 00:00:00+00:00,3439
2020-10-19 00:00:00+00:00,3443
2020-10-20 00:00:00+00:00,3448
2020-10-21 00:00:00+00:00,3452
2020-10-22 00:00:00+00:00,3454
2020-10-23 00:00:00+00:00,3458
2020-10-24 00:00:00+00:00,3461
2020-10-25 00:00:00+00:00,3464
2020-10-26 00:00:00+00:00,3465
2020-10-27 00:00:00+00:00,3467
2020-10-28 00:00:00+00:00,3470
2020-10-29 00:00:00+00:00,3475
2020-10-30 00:00:00+00:00,3476
2020-10-31 00:00:00+00:00,3480
2020-11-01 00:00:00+00:00,3482
2020-11-02 00:00:00+00:00,3484
2020-11-03 00:00:00+00:00,3485
2020-11-04 00:00:00+00:00,3486
2020-11-05 00:00:00+00:00,3488
2020-11-06 00:00:00+00:00,3489
2020-11-07 00:00:00+00:00,3490
2020-11-08 00:00:00+00:00,3493
2020-11-09 00:00:00+00:00,3495
2020-11-10 00:00:00+00:00,3496
2020-11-11 00:00:00+00:00,3503
2020-11-12 00:00:00+00:00,3519
2020-11-13 00:00:00+00:00,3526
2020-11-14 00:00:00+00:00,3530
2020-11-15 00:00:00+00:00,3532
2020-11-16 00:00:00+00:00,3534
2020-11-17 00:00:00+00:00,3536
2020-11-18 00:00:00+00:00,3538
2020-11-19 00:00:00+00:00,3540
2020-11-20 00:00:00+00:00,3546
2020-11-21 00:00:00+00:00,3551
2020-11-22 00:00:00+00:00,3552
2020-11-23 00:00:00+00:00,3560
2020-11-24 00:00:00+00:00,3565
2020-11-25 00:00:00+00:00,3575
2020-11-26 00:00:00+00:00,3584
2020-11-27 00:00:00+00:00,3591
2020-11-29 00:00:00+00:00,3596
2020-11-30 00:00:00+00:00,3600
2020-12-01 00:00:00+00:00,3604
2020-12-02 00:00:00+00:00,3608
2020-12-03 00:00:00+00:00,3612
2020-12-04 00:00:00+00:00,3617
2020-12-05 00:00:00+00:00,3621
2020-12-06 00:00:00+00:00,3624
2020-12-07 00:00:00+00:00,3626
2020-12-08 00:00:00+00:00,3633
2020-12-09 00:00:00+00:00,3637
2020-12-10 00:00:00+00:00,3640
2020-12-11 00:00:00+00:00,3641
2020-12-12 00:00:00+00:00,3643
2020-12-13 00:00:00+00:00,3645
2020-12-14 00:00:00+00:00,3646
2020-12-15 00:00:00+00:00,3648
2020-12-16 00:00:00+00:00,3653
2020-12-18 00:00:00+00:00,3658
2020-12-19 00:00:00+00:00,3661
2020-12-20 00:00:00+00:00,3663
2020-12-21 00:00:00+00:00,3666
2020-12-23 00:00:00+00:00,3669
2020-12-24 00:00:00+00:00,3670
2020-12-25 00:00:00+00:00,3674
2020-12-26 00:00:00+00:00,3677
2020-12-27 00:00:00+00:00,3680
2020-12-28 00:00:00+00:00,3681
2020-12-29 00:00:00+00:00,3682
2020-12-30 00:00:00+00:00,3683
2020-12-31 00:00:00+00:00,3685
2021-01-02 00:00:00+00:00,3686
2021-01-03 00:00:00+00:00,3688
2021-01-04 00:00:00+00:00,3693
2021-01-05 00:00:00+00:00,3696
2021-01-06 00:00:00+00:00,3698
2021-01-07 00:00:00+00:00,3705
2021-01-08 00:00:00+00:00,3707
2021-01-09 00:00:00+00:00,3709
2021-01-10 00:00:00+00:00,3712
2021-01-11 00:00:00+00:00,3714
2021-01-12 00:00:00+00:00,3715
2021-01-13 00:00:00+00:00,3723
2021-01-15 00:00:00+00:00,3725
2021-01-16 00:00:00+00:00,3726
2021-01-17 00:00:00+00:00,3729
2021-01-18 00:00:00+00:00,3734
2021-01-19 00:00:00+00:00,3736
2021-01-20 00:00:00+00:00,3737
2021-01-21 00:00:00+00:00,3741
2021-01-22 00:00:00+00:00,3744
2021-01-23 00:00:00+00:00,3750
2021-01-24 00:00:00+00:00,3755
2021-01-25 00:00:00+00:00,3762
2021-01-26 00:00:00+00:00,3765
2021-01-27 00:00:00+00:00,3766
2021-01-28 00:00:00+00:00,3767
2021-01-29 00:00:00+00:00,3768
2021-01-30 00:00:00+00:00,3772
2021-01-31 00:00:00+00:00,3774
2021-02-01 00:00:00+00:00,3780
2021-02-02 00:00:00+00:00,3782
2021-02-03 00:00:00+00:00,3794
2021-02-04 00:00:00+00:00,3800
2021-02-05 00:00:00+00:00,3808
2021-02-06 00:00:00+00:00,3809
2021-02-07 00:00:00+00:00,3810
2021-02-08 00:00:00+00:00,3813
2021-02-09 00:00:00+00:00,3816
2021-02-10 00:00:00+00:00,3820
2021-02-11 00:00:00+00:00,3823
2021-02-13 00:00:00+00:00,3827
2021-02-14 00:00:00+00:00,3829
2021-02-15 00:00:00+00:00,3835
2021-02-16 00:00:00+00:00,3842
2021-02-17 00:00:00+00:00,3846
2021-02-18 00:00:00+00:00,3851
2021-02-19 00:00:00+00:00,3853
2021-02-20 00:00:00+00:00,3856
2021-02-21 00:00:00+00:00,3860
2021-02-22 00:00:00+00:00,3864
2021-02-23 00:00:00+00:00,3865
2021-02-25 00:00:00+00:00,3873
2021-02-26 00:00:00+00:00,3876
2021-02-27 00:00:00+00:00,3878
2021-02-28 00:00:00+00:00,3879
2021-03-01 00:00:00+00:00,3883
2021-03-02 00:00:00+00:00,3886
2021-03-03 00:00:00+00:00,3888
2021-03-04 00:00:00+00:00,3893
2021-03-05 00:00:00+00:00,3897
2021-03-06 00:00:00+00:00,3900
2021-03-07 00:00:00+00:00,3903
2021-03-08 00:00:00+00:00,3906
2021-03-09 00:00:00+00:00,3911
2021-03-10 00:00:00+00:00,3918
2021-03-11 00:00:00+00:00,3923
2021-03-12 00:00:00+00:00,3924
2021-03-13 00:00:00+00:00,3926
2021-03-14 00:00:00+00:00,3933
2021-03-15 00:00:00+00:00,3938
2021-03-16 00:00:00+00:00,3940
2021-03-17 00:00:00+00:00,3945
2021-03-18 00:00:00+00:00,3946
2021-03-19 00:00:00+00:00,3952
2021-03-20 00:00:00+00:00,3955
2021-03-21 00:00:00+00:00,3959
2021-03-22 00:00:00+00:00,3965
2021-03-23 00:00:00+00:00,3972
2021-03-24 00:00:00+00:00,3980
2021-03-25 00:00:00+00:00,3985
2021-03-26 00:00:00+00:00,3992
2021-03-27 00:00:00+00:00,3993
2021-03-28 00:00:00+00:00,3996
2021-03-29 00:00:00+00:00,4000
2021-03-30 00:00:00+00:00,4007
2021-03-31 00:00:00+00:00,4013
2021-04-01 00:00:00+00:00,4015
2021-04-02 00:00:00+00:00,4023
2021-04-03 00:00:00+00:00,4024
2021-04-04 00:00:00+00:00,4027
2021-04-05 00:00:00+00:00,4031
2021-04-06 00:00:00+00:00,4032
2021-04-08 00:00:00+00:00,4036
2021-04-09 00:00:00+00:00,4042
2021-04-10 00:00:00+00:00,4044
2021-04-11 00:00:00+00:00,4048
2021-04-12 00:00:00+00:00,4052
2021-04-13 00:00:00+00:00,4058
2021-04-14 00:00:00+00:00,4062
2021-04-15 00:00:00+00:00,4067
2021-04-16 00:00:00+00:00,4070
2021-04-17 00:00:00+00:00,4072
2021-04-18 00:00:00+00:00,4074
2021-04-19 00:00:00+00:00,4076
2021-04-20 00:00:00+00:00,4077
2021-04-21 00:00:00+00:00,4080
2021-04-22 00:00:00+00:00,4081
2021-04-23 00:00:00+00:00,4084
2021-04-24 00:00:00+00:00,4085
2021-04-25 00:00:00+00:00,4087
2021-04-26 00:00:00+00:00,4091
2021-04-27 00:00:00+00:00,4095
2021-04-28 00:00:00+00:00,4099
2021-04-29 00:00:00+00:00,4102
2021-04-30 00:00:00+00:00,4106
2021-05-01 00:00:00+00:00,4107
2021-05-02 00:00:00+00:00,4109
2021-05-03 00:00:00+00:00,4110
2021-05-04 00:00:00+00:00,4114
2021-05-05 00:00:00+00:00,4115
2021-05-06 00:00:00+00:00,4122
2021-05-07 00:00:00+00:00,4127
2021-05-08 00:00:00+00:00,4132
2021-05-09 00:00:00+00:00,4136
2021-05-10 00:00:00+00:00,4139
2021-05-11 00:00:00+00:00,4143
2021-05-12 00:00:00+00:00,4146
2021-05-13 00:00:00+00:00,4152
2021-05-14 00:00:00+00:00,4153
2021-05-18 00:00:00+00:00,4159
2021-05-19 00:00:00+00:00,4165
2021-05-20 00:00:00+00:00,4167
2021-05-21 00:00:00+00:00,4171
2021-05-22 00:00:00+00:00,4175
2021-05-23 00:00:00+00:00,4182
2021-05-24 00:00:00+00:00,4186
2021-05-25 00:00:00+00:00,4188
2021-05-26 00:00:00+00:00,4189
2021-05-27 00:00:00+00:00,4195
2021-05-28 00:00:00+00:00,4202
2021-05-29 00:00:00+00:00,4210
2021-05-30 00:00:00+00:00,4212
2021-05-31 00:00:00+00:00,4216
2021-06-01 00:00:00+00:00,4219
2021-06-02 00:00:00+00:00,4222
2021-06-03 00:00:00+00:00,4231
2021-06-04 00:00:00+00:00,4234
2021-06-05 00:00:00+00:00,4235
2021-06-06 00:00:00+00:00,4237
2021-06-07 00:00:00+00:00,4240
2021-06-08 00:00:00+00:00,4245
2021-06-09 00:00:00+00:00,4249
2021-06-10 00:00:00+00:00,4253
2021-06-11 00:00:00+00:00,4256
2021-06-12 00:00:00+00:00,4258
2021-06-13 00:00:00+00:00,4259
2021-06-14 00:00:00+00:00,4264
2021-06-15 00:00:00+00:00,4270
2021-06-16 00:00:00+00:00,4274
2021-06-17 00:00:00+00:00,4277
2021-06-18 00:00:00+00:00,4279
2021-06-19 00:00:00+00:00,4283
2021-06-20 00:00:00+00:00,4286
2021-06-21 00:00:00+00:00,4288
2021-06-22 00:00:00+00:00,4291
2021-06-23 00:00:00+00:00,4294
2021-06-24 00:00:00+00:00,4296
2021-06-25 00:00:00+00:00,4298
2021-06-26 00:00:00+00:00,4300
2021-06-27 00:00:00+00:00,4303
2021-06-28 00:00:00+00:00,4310
2021-06-29 00:00:00+00:00,4313
2021-06-30 00:00:00+00:00,4317
2021-07-01 00:00:00+00:00,4318
2021-07-02 00:00:00+00:00,4320
2021-07-03 00:00:00+00:00,4321
2021-07-04 00:00:00+00:00,4324
2021-07-05 00:00:00+00:00,4325
2021-07-06 00:00:00+00:00,4333
2021-07-07 00:00:00+00:00,4334
2021-07-08 00:00:00+00:00,4337
2021-07-09 00:00:00+00:00,4342
2021-07-11 00:00:00+00:00,4343
2021-07-12 00:00:00+00:00,4349
2021-07-13 00:00:00+00:00,4351
2021-07-14 00:00:00+00:00,4353
2021-07-15 00:00:00+00:00,4356
2021-07-16 00:00:00+00:00,4359
2021-07-17 00:00:00+00:00,4361
2021-07-18 00:00:00+00:00,4362
2021-07-19 00:00:00+00:00,4363
2021-07-20 00:00:00+00:00,4367
2021-07-21 00:00:00+00:00,4370
2021-07-22 00:00:00+00:00,4372
2021-07-23 00:00:00+00:00,4373
2021-07-25 00:00:00+00:00,4376
2021-07-26 00:00:00+00:00,4383
2021-07-27 00:00:00+00:00,4386
2021-07-28 00:00:00+00:00,4391
2021-07-29 00:00:00+00:00,4394
2021-07-30 00:00:00+00:00,4395
2021-07-31 00:00:00+00:00,4399
2021-08-01 00:00:00+00:00,4403
2021-08-03 00:00:00+00:00,4405
2021-08-04 00:00:00+00:00,4411
2021-08-05 00:00:00+00:00,4414
2021-08-06 00:00:00+00:00,4415
2021-08-07 00:00:00+00:00,4420
2021-08-08 00:00:00+00:00,4422
2021-08-09 00:00:00+00:00,4423
2021-08-11 00:00:00+00:00,4427
2021-08-12 00:00:00+00:00,4430
2021-08-13 00:00:00+00:00,4432
2021-08-15 00:00:00+00:00,4437
2021-08-16 00:00:00+00:00,4438
2021-08-17 00:00:00+00:00,4439
2021-08-18 00:00:00+00:00,4444
2021-08-19 00:00:00+00:00,4448
2021-08-20 00:00:00+00:00,4451
2021-08-21 00:00:00+00:00,4452
2021-08-22 00:00:00+00:00,4454
2021-08-23 00:00:00+00:00,4459
2021-08-24 00:00:00+00:00,4462
2021-08-25 00:00:00+00:00,4464
2021-08-26 00:00:00+00:00,4468
2021-08-27 00:00:00+00:00,4471
2021-08-28 00:00:00+00:00,4473
2021-08-29 00:00:00+00:00,4474
2021-08-30 00:00:00+00:00,4478
2021-08-31 00:00:00+00:00,4480
2021-09-01 00:00:00+00:00,4482
2021-09-02 00:00:00+00:00,4483
2021-09-03 00:00:00+00:00,4543
2021-09-04 00:00:00+00:00,4552
2021-09-05 00:00:00+00:00,4563
2021-09-06 00:00:00+00:00,4568
2021-09-07 00:00:00+00:00,4576
2021-09-08 00:00:00+00:00,4580
2021-09-09 00:00:00+00:00,4584
2021-09-10 00:00:00+00:00,4592
2021-09-12 00:00:00+00:00,4593
2021-09-13 00:00:00+00:00,4596
2021-09-14 00:00:00+00:00,4597
2021-09-15 00:00:00+00:00,4599
2021-09-16 00:00:00+00:00,4605
2021-09-17 00:00:00+00:00,4607
2021-09-18 00:00:00+00:00,4608
2021-09-19 00:00:00+00:00,4610
2021-09-22 00:00:00+00:00,4614
2021-09-23 00:00:00+00:00,4616
2021-09-24 00:00:00+00:00,4619
2021-09-25 00:00:00+00:00,4620
2021-09-26 00:00:00+00:00,4621
2021-09-27 00:00:00+00:00,4623
2021-09-28 00:00:00+00:00,4626
2021-09-29 00:00:00+00:00,4629
2021-09-30 00:00:00+00:00,4632
2021-10-01 00:00:00+00:00,4636
2021-10-02 00:00:00+00:00,4638
2021-10-03 00:00:00+00:00,4639
2021-10-05 00:00:00+00:00,4640
2021-10-06 00:00:00+00:00,4642
2021-10-07 00:00:00+00:00,4644
2021-10-08 00:00:00+00:00,4650
2021-10-09 00:00:00+00:00,4653
2021-10-10 00:00:00+00:00,4655
2021-10-11 00:00:00+00:00,4660
2021-10-12 00:00:00+00:00,4664
2021-10-13 00:00:00+00:00,4665
2021-10-14 00:00:00+00:00,4667
2021-10-15 00:00:00+00:00,4670
2021-10-16 00:00:00+00:00,4672
2021-10-17 00:00:00+00:00,4674
2021-10-18 00:00:00+00:00,4675
2021-10-19 00:00:00+00:00,4679
2021-10-20 00:00:00+00:00,4681
2021-10-21 00:00:00+00:00,4686
2021-10-22 00:00:00+00:00,4687
2021-10-24 00:00:00+00:00,4690
2021-10-25 00:00:00+00:00,4692
2021-10-26 00:00:00+00:00,4715
2021-10-27 00:00:00+00:00,4756
2021-10-28 00:00:00+00:00,4761
2021-10-29 00:00:00+00:00,4765
2021-10-30 00:00:00+00:00,4768
2021-10-31 00:00:00+00:00,4769
2021-11-01 00:00:00+00:00,4771
2021-11-02 00:00:00+00:00,4774
2021-11-03 00:00:00+00:00,4778
2021-11-04 00:00:00+00:00,4780
2021-11-05 00:00:00+00:00,4784
2021-11-06 00:00:00+00:00,4789
2021-11-07 00:00:00+00:00,4792
2021-11-08 00:00:00+00:00,4802
2021-11-09 00:00:00+00:00,4809
2021-11-10 00:00:00+00:00,4811
2021-11-11 00:00:00+00:00,4818
2021-11-12 00:00:00+00:00,4819
2021-11-13 00:00:00+00:00,4823
2021-11-14 00:00:00+00:00,4824
2021-11-15 00:00:00+00:00,4825
2021-11-16 00:00:00+00:00,4827
2021-11-17 00:00:00+00:00,4830
2021-11-18 00:00:00+00:00,4834
2021-11-19 00:00:00+00:00,4838
2021-11-20 00:00:00+00:00,4840
2021-11-21 00:00:00+00:00,4841
2021-11-22 00:00:00+00:00,4845
2021-11-23 00:00:00+00:00,4847
2021-11-24 00:00:00+00:00,4853
