url_path,views_total,views_unique
/carbon-design-system/carbon,2070,1202
/carbon-design-system/carbon/pulls,1124,82
/carbon-design-system/carbon/issues,886,207
/carbon-design-system/carbon/tree/main/packages/react,815,571
/carbon-design-system/carbon/tree/main/packages,313,195
/carbon-design-system/carbon/tree/main/packages/web-components,238,184
/carbon-design-system/carbon/tree/main/packages/icons,234,182
/carbon-design-system/carbon/commits,200,18
/carbon-design-system/carbon/releases,182,70
/carbon-design-system/carbon/tree/main,180,111
