url_path,views_total,views_unique
/carbon-design-system/carbon,1866,1089
/carbon-design-system/carbon/tree/main/packages/react,1099,672
/carbon-design-system/carbon/commits,965,9
/carbon-design-system/carbon/pulls,493,81
/carbon-design-system/carbon/issues,460,199
/carbon-design-system/carbon/tree/main/packages,389,224
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,371,150
/carbon-design-system/carbon/tree/main/packages/web-components,335,237
/carbon-design-system/carbon/tree/main/packages/icons,334,221
/carbon-design-system/carbon/tree/main/packages/react/src/components,227,137
