time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-30 00:00:00+00:00,428,40,731,186
2025-07-01 00:00:00+00:00,577,79,2352,540
2025-07-02 00:00:00+00:00,1292,137,2540,561
2025-07-03 00:00:00+00:00,561,87,2248,515
2025-07-04 00:00:00+00:00,199,48,2580,364
2025-07-05 00:00:00+00:00,783,27,379,134
2025-07-06 00:00:00+00:00,860,39,269,124
2025-07-07 00:00:00+00:00,3094,110,3518,526
2025-07-08 00:00:00+00:00,3582,82,2872,539
2025-07-09 00:00:00+00:00,2793,90,3105,554
2025-07-10 00:00:00+00:00,1220,134,2994,549
2025-07-11 00:00:00+00:00,861,97,2318,558
2025-07-12 00:00:00+00:00,195,29,438,178
2025-07-13 00:00:00+00:00,502,27,517,185
2025-07-14 00:00:00+00:00,669,41,1360,289
