url_path,views_total,views_unique
/carbon-design-system/carbon,1965,1115
/carbon-design-system/carbon/tree/main/packages/react,1133,676
/carbon-design-system/carbon/commits,991,9
/carbon-design-system/carbon/pulls,556,81
/carbon-design-system/carbon/issues,492,210
/carbon-design-system/carbon/tree/main/packages,391,232
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,375,146
/carbon-design-system/carbon/tree/main/packages/web-components,338,233
/carbon-design-system/carbon/tree/main/packages/icons,335,211
/carbon-design-system/carbon/tree/main/packages/react/src/components,228,132
