referrer,views_total,views_unique
Google,3624,1323
react.carbondesignsystem.com,3030,603
carbondesignsystem.com,2636,861
github.com,1609,231
web-components.carbondesignsystem.com,246,57
chatgpt.com,226,59
ibm.com,197,66
github.ibm.com,192,65
Bing,118,38
statics.teams.cdn.office.net,115,40
