referrer,views_total,views_unique
Google,4579,1586
react.carbondesignsystem.com,2906,519
carbondesignsystem.com,2803,991
github.com,1707,364
ibm.com,577,85
medium.com,115,87
mail.google.com,99,55
github.ibm.com,98,58
chatgpt.com,84,29
v10.carbondesignsystem.com,81,32
