referrer,views_total,views_unique
Google,4308,1793
carbondesignsystem.com,3457,1064
react.carbondesignsystem.com,2795,591
github.com,1799,254
ibm.com,428,108
github.ibm.com,194,56
DuckDuckGo,139,22
chatgpt.com,134,43
npmjs.com,115,40
Bing,104,40
