time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-22 00:00:00+00:00,214,27,2077,294
2024-01-23 00:00:00+00:00,266,31,5826,707
2024-01-24 00:00:00+00:00,417,40,5489,628
2024-01-25 00:00:00+00:00,317,39,5243,640
2024-01-26 00:00:00+00:00,616,50,3847,496
2024-01-27 00:00:00+00:00,24,6,752,155
2024-01-28 00:00:00+00:00,31,15,1211,174
2024-01-29 00:00:00+00:00,343,35,5490,690
2024-01-30 00:00:00+00:00,396,39,4983,640
2024-01-31 00:00:00+00:00,389,38,5695,697
2024-02-01 00:00:00+00:00,338,45,5339,694
2024-02-02 00:00:00+00:00,195,32,4514,665
2024-02-03 00:00:00+00:00,36,7,1436,208
2024-02-04 00:00:00+00:00,31,13,1775,213
2024-02-05 00:00:00+00:00,132,16,1805,343
