time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-01 00:00:00+00:00,568,57,1063,288
2025-04-02 00:00:00+00:00,1005,89,2866,616
2025-04-03 00:00:00+00:00,334,43,2307,618
2025-04-04 00:00:00+00:00,407,48,2548,488
2025-04-05 00:00:00+00:00,115,27,596,150
2025-04-06 00:00:00+00:00,37,22,608,186
2025-04-07 00:00:00+00:00,1152,128,2964,605
2025-04-08 00:00:00+00:00,1696,149,4093,698
2025-04-09 00:00:00+00:00,877,90,3055,654
2025-04-10 00:00:00+00:00,1082,102,3856,665
2025-04-11 00:00:00+00:00,615,62,2317,533
2025-04-12 00:00:00+00:00,135,20,579,172
2025-04-13 00:00:00+00:00,116,21,330,129
2025-04-14 00:00:00+00:00,714,68,2966,514
2025-04-15 00:00:00+00:00,333,41,1367,349
