url_path,views_total,views_unique
/carbon-design-system/carbon,2694,1512
/carbon-design-system/carbon/pulls,1434,77
/carbon-design-system/carbon/issues,706,185
/carbon-design-system/carbon/tree/main/packages/react,474,373
/carbon-design-system/carbon/tree/main/packages/web-components,211,160
/carbon-design-system/carbon/tree/main/packages,203,138
/carbon-design-system/carbon/tree/main/packages/icons,202,144
/carbon-design-system/carbon/tags,182,72
/carbon-design-system/carbon/releases,176,78
/carbon-design-system/carbon/discussions,140,33
