referrer,views_total,views_unique
github.com,1769,506
carbondesignsystem.com,1761,607
Google,1218,603
react.carbondesignsystem.com,632,247
iconsear.ch,124,74
chatgpt.com,88,35
storybook.js.org,88,14
web-components.carbondesignsystem.com,68,25
ibm.com,60,28
Bing,43,27
