url_path,views_total,views_unique
/carbon-design-system/carbon,2198,1341
/carbon-design-system/carbon/tree/main/packages/react,1147,737
/carbon-design-system/carbon/issues,987,308
/carbon-design-system/carbon/pulls,680,95
/carbon-design-system/carbon/tree/main/packages,477,264
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,350,182
/carbon-design-system/carbon/tree/main/packages/icons,341,239
/carbon-design-system/carbon/tree/main/packages/web-components,340,241
/carbon-design-system/carbon/tree/main/packages/react/src/components,231,144
/carbon-design-system/carbon/tree/main,195,128
