referrer,views_total,views_unique
github.com,2993,521
carbondesignsystem.com,2676,886
Google,2186,967
react.carbondesignsystem.com,1643,424
t.co,525,380
web-components.carbondesignsystem.com,325,44
Bing,236,81
devadula-nandan.github.io,229,1
l.facebook.com,182,111
ibm.com,171,48
