url_path,views_total,views_unique
/carbon-design-system/carbon,2526,1551
/carbon-design-system/carbon/tree/main/packages/react,1208,773
/carbon-design-system/carbon/pulls,1116,78
/carbon-design-system/carbon/issues,1033,248
/carbon-design-system/carbon/tree/main/packages,443,273
/carbon-design-system/carbon/tree/main/packages/icons,375,258
/carbon-design-system/carbon/tree/main/packages/web-components,332,259
/carbon-design-system/carbon/tree/main/packages/react/src/components,229,144
/carbon-design-system/carbon/tree/main,189,136
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,179,111
