url_path,views_total,views_unique
/carbon-design-system/carbon,2118,1197
/carbon-design-system/carbon/pulls,1478,104
/carbon-design-system/carbon/issues,1037,253
/carbon-design-system/carbon/tree/main/packages/react,871,581
/carbon-design-system/carbon/tree/main/packages,384,226
/carbon-design-system/carbon/tree/main/packages/web-components,292,197
/carbon-design-system/carbon/tree/main/packages/icons,261,167
/carbon-design-system/carbon/releases,217,106
/carbon-design-system/carbon/tree/main/packages/react/src/components,205,131
/carbon-design-system/carbon/tree/main/packages/react/src,148,112
