url_path,views_total,views_unique
/carbon-design-system/carbon,1207,719
/carbon-design-system/carbon/pulls,951,68
/carbon-design-system/carbon/issues,691,160
/carbon-design-system/carbon/tree/main/packages/react,539,355
/carbon-design-system/carbon/tree/main/packages,221,140
/carbon-design-system/carbon/tree/main/packages/web-components,173,122
/carbon-design-system/carbon/tree/main/packages/icons,154,103
/carbon-design-system/carbon/tree/main/packages/react/src/components,125,91
/carbon-design-system/carbon/releases,115,62
/carbon-design-system/carbon/pull/20144,111,17
