time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-14 00:00:00+00:00,5278,125,572,222
2026-06-15 00:00:00+00:00,1361,195,1359,414
2026-06-16 00:00:00+00:00,1747,258,1069,269
2026-06-17 00:00:00+00:00,1745,248,1692,426
2026-06-18 00:00:00+00:00,560,128,1212,402
2026-06-19 00:00:00+00:00,1461,214,1538,463
2026-06-20 00:00:00+00:00,464,109,787,254
2026-06-21 00:00:00+00:00,342,146,698,218
2026-06-22 00:00:00+00:00,1105,222,1191,356
2026-06-23 00:00:00+00:00,1330,186,1351,348
2026-06-24 00:00:00+00:00,781,163,1102,400
2026-06-25 00:00:00+00:00,1291,225,1601,444
2026-06-26 00:00:00+00:00,7819,418,2194,422
2026-06-27 00:00:00+00:00,5908,267,1027,201
