url_path,views_total,views_unique
/carbon-design-system/carbon,1600,1093
/carbon-design-system/carbon/issues,587,171
/carbon-design-system/carbon/pulls,469,74
/carbon-design-system/carbon/tree/main/packages/react,432,361
/carbon-design-system/carbon/commits,201,24
/carbon-design-system/carbon/tree/main/packages/icons,168,121
/carbon-design-system/carbon/tree/main/packages/web-components,159,123
/carbon-design-system/carbon/tree/main/packages,157,102
/carbon-design-system/carbon/releases,118,70
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,84,47
