url_path,views_total,views_unique
/carbon-design-system/carbon,3121,1614
/carbon-design-system/carbon/tree/main/packages/react,1280,691
/carbon-design-system/carbon/tree/main/packages,920,379
/carbon-design-system/carbon/issues,806,295
/carbon-design-system/carbon/tree/main/packages/react/src/components,754,305
/carbon-design-system/carbon/pulls,460,103
/carbon-design-system/carbon/tree/main/packages/react/src,432,243
/carbon-design-system/carbon/search,401,113
/carbon-design-system/carbon/tree/v10/packages/react,355,265
/carbon-design-system/carbon/tree/v10/packages/icons,321,191
