url_path,views_total,views_unique
/carbon-design-system/carbon,2043,1158
/carbon-design-system/carbon/pulls,1128,84
/carbon-design-system/carbon/issues,1067,241
/carbon-design-system/carbon/tree/main/packages/react,1033,687
/carbon-design-system/carbon/tree/main/packages,442,232
/carbon-design-system/carbon/tree/main/packages/web-components,320,237
/carbon-design-system/carbon/tree/main/packages/icons,318,219
/carbon-design-system/carbon/tree/main/packages/react/src/components/UIShell,212,94
/carbon-design-system/carbon/tree/main/packages/react/src/components,190,124
/carbon-design-system/carbon/releases,173,91
