referrer,views_total,views_unique
github.com,1554,330
carbondesignsystem.com,1512,589
Google,1273,599
react.carbondesignsystem.com,707,245
ibm.com,162,33
iconsear.ch,133,59
statics.teams.cdn.office.net,72,23
web-components.carbondesignsystem.com,66,20
chatgpt.com,64,26
Bing,53,24
