url_path,views_total,views_unique
/carbon-design-system/carbon,2572,1532
/carbon-design-system/carbon/pulls,1275,89
/carbon-design-system/carbon/tree/main/packages/react,1227,790
/carbon-design-system/carbon/issues,1143,254
/carbon-design-system/carbon/tree/main/packages,446,280
/carbon-design-system/carbon/tree/main/packages/icons,370,253
/carbon-design-system/carbon/tree/main/packages/web-components,367,286
/carbon-design-system/carbon/tree/main/packages/react/src/components,236,144
/carbon-design-system/carbon/tree/main,198,146
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,194,115
