time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-16 00:00:00+00:00,,,414,67
2024-06-17 00:00:00+00:00,1008.0,55.0,5447,652
2024-06-18 00:00:00+00:00,540.0,46.0,4566,686
2024-06-19 00:00:00+00:00,1067.0,59.0,4486,644
2024-06-20 00:00:00+00:00,371.0,41.0,4477,668
2024-06-21 00:00:00+00:00,468.0,46.0,3703,574
2024-06-22 00:00:00+00:00,21.0,8.0,778,163
2024-06-23 00:00:00+00:00,7.0,7.0,1095,146
2024-06-24 00:00:00+00:00,313.0,18.0,4447,704
2024-06-25 00:00:00+00:00,736.0,18.0,4485,798
2024-06-26 00:00:00+00:00,485.0,19.0,5330,747
2024-06-27 00:00:00+00:00,356.0,11.0,4315,628
2024-06-28 00:00:00+00:00,218.0,12.0,3618,553
2024-06-29 00:00:00+00:00,31.0,6.0,886,149
2024-06-30 00:00:00+00:00,15.0,1.0,437,86
