url_path,views_total,views_unique
/carbon-design-system/carbon,2173,1217
/carbon-design-system/carbon/issues,1167,281
/carbon-design-system/carbon/pulls,1088,98
/carbon-design-system/carbon/tree/main/packages/react,968,668
/carbon-design-system/carbon/tree/main/packages,357,231
/carbon-design-system/carbon/tree/main/packages/web-components,337,233
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,235,110
/carbon-design-system/carbon/tree/main/packages/icons,208,156
/carbon-design-system/carbon/tree/main/packages/react/src/components,174,126
/carbon-design-system/carbon/releases,170,93
