url_path,views_total,views_unique
/carbon-design-system/carbon,2038,1218
/carbon-design-system/carbon/pulls,920,105
/carbon-design-system/carbon/issues,711,231
/carbon-design-system/carbon/tree/main/packages/react,454,328
/carbon-design-system/carbon/commits,385,181
/carbon-design-system/carbon/tree/main/packages,205,124
/carbon-design-system/carbon/tree/main/packages/web-components,194,162
/carbon-design-system/carbon/releases,132,57
/carbon-design-system/carbon/tree/main/packages/icons,123,107
/carbon-design-system/carbon/tree/main,112,75
