referrer,views_total,views_unique
github.com,1965,539
carbondesignsystem.com,1693,616
Google,1319,591
react.carbondesignsystem.com,736,261
iconsear.ch,121,74
storybook.js.org,90,13
chatgpt.com,76,31
web-components.carbondesignsystem.com,61,27
Bing,56,32
ibm.com,53,29
