url_path,views_total,views_unique
/carbon-design-system/carbon,2496,1393
/carbon-design-system/carbon/tree/main/packages/react,2376,679
/carbon-design-system/carbon/tree/main/packages,1317,294
/carbon-design-system/carbon/issues,955,259
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,793,136
/carbon-design-system/carbon/tree/v10/packages/icons,734,189
/carbon-design-system/carbon/tree/main/packages/react/src/components,642,194
/carbon-design-system/carbon/tree/v10/packages/react,612,251
/carbon-design-system/carbon/pulls,607,88
/carbon-design-system/carbon/tree/main/packages/icons,538,185
