url_path,views_total,views_unique
/carbon-design-system/carbon,1930,1125
/carbon-design-system/carbon/pulls,1243,104
/carbon-design-system/carbon/issues,1120,255
/carbon-design-system/carbon/tree/main/packages/react,949,636
/carbon-design-system/carbon/tree/main/packages,379,204
/carbon-design-system/carbon/tree/main/packages/web-components,293,196
/carbon-design-system/carbon/tree/main/packages/icons,292,210
/carbon-design-system/carbon/tree/main/packages/react/src/components,207,137
/carbon-design-system/carbon/tree/main,180,108
/carbon-design-system/carbon/releases,172,94
