time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-17 00:00:00+00:00,908,118,1810,412
2026-02-18 00:00:00+00:00,646,77,2612,533
2026-02-19 00:00:00+00:00,1487,85,1994,411
2026-02-20 00:00:00+00:00,936,64,1824,417
2026-02-21 00:00:00+00:00,3152,63,891,407
2026-02-22 00:00:00+00:00,164,57,867,402
2026-02-23 00:00:00+00:00,3401,169,3078,918
2026-02-24 00:00:00+00:00,1438,116,2415,616
2026-02-25 00:00:00+00:00,1257,128,2132,542
2026-02-26 00:00:00+00:00,1295,141,2226,535
2026-02-27 00:00:00+00:00,1285,86,2117,439
2026-02-28 00:00:00+00:00,276,133,669,199
2026-03-01 00:00:00+00:00,934,107,439,186
2026-03-02 00:00:00+00:00,1829,176,2407,526
