url_path,views_total,views_unique
/carbon-design-system/carbon,2280,1274
/carbon-design-system/carbon/pulls,1142,90
/carbon-design-system/carbon/issues,1110,271
/carbon-design-system/carbon/tree/main/packages/react,1054,647
/carbon-design-system/carbon/tree/main/packages,363,224
/carbon-design-system/carbon/tree/main/packages/web-components,333,229
/carbon-design-system/carbon/tree/main/packages/icons,279,204
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,254,125
/carbon-design-system/carbon/releases,213,90
/carbon-design-system/carbon/tree/main/packages/react/src/components,207,130
