time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-25 00:00:00+00:00,1398,124,2264,483
2026-03-26 00:00:00+00:00,501,77,2148,448
2026-03-27 00:00:00+00:00,274,65,1675,431
2026-03-28 00:00:00+00:00,73,33,676,236
2026-03-29 00:00:00+00:00,146,42,504,229
2026-03-30 00:00:00+00:00,2046,128,2345,585
2026-03-31 00:00:00+00:00,717,94,2360,446
2026-04-01 00:00:00+00:00,676,105,2235,459
2026-04-02 00:00:00+00:00,1025,101,2181,412
2026-04-03 00:00:00+00:00,318,93,1350,424
2026-04-04 00:00:00+00:00,208,31,533,171
2026-04-05 00:00:00+00:00,61,40,450,153
2026-04-06 00:00:00+00:00,923,101,1713,342
2026-04-07 00:00:00+00:00,1400,110,2579,596
