url_path,views_total,views_unique
/carbon-design-system/carbon,2372,1468
/carbon-design-system/carbon/pulls,1020,106
/carbon-design-system/carbon/issues,799,259
/carbon-design-system/carbon/tree/main/packages/react,635,481
/carbon-design-system/carbon/commits,349,95
/carbon-design-system/carbon/tree/main/packages/icons,242,187
/carbon-design-system/carbon/tree/main/packages/web-components,231,176
/carbon-design-system/carbon/tree/main/packages,229,142
/carbon-design-system/carbon/tags,202,14
/carbon-design-system/carbon/releases,201,97
