referrer,views_total,views_unique
Google,3273,1221
react.carbondesignsystem.com,2712,574
carbondesignsystem.com,2525,829
github.com,1555,221
ibm.com,200,61
chatgpt.com,199,52
web-components.carbondesignsystem.com,194,58
github.ibm.com,161,64
Bing,120,35
keep.google.com,120,1
