url_path,views_total,views_unique
/carbon-design-system/carbon,2195,1205
/carbon-design-system/carbon/pulls,1567,99
/carbon-design-system/carbon/issues,1046,242
/carbon-design-system/carbon/tree/main/packages/react,1031,626
/carbon-design-system/carbon/tree/main/packages,443,253
/carbon-design-system/carbon/tree/main/packages/web-components,329,227
/carbon-design-system/carbon/tree/main/packages/icons,308,193
/carbon-design-system/carbon/tree/main/packages/react/src/components,232,135
/carbon-design-system/carbon/tree/main/packages/react/src/components/UIShell,222,93
/carbon-design-system/carbon/releases,195,103
