url_path,views_total,views_unique
/carbon-design-system/carbon,2523,1495
/carbon-design-system/carbon/pulls,871,86
/carbon-design-system/carbon/tree/main/packages/react,847,580
/carbon-design-system/carbon/issues,812,220
/carbon-design-system/carbon/tree/main/packages/web-components,313,235
/carbon-design-system/carbon/tree/main/packages,310,195
/carbon-design-system/carbon/tree/main/packages/icons,300,205
/carbon-design-system/carbon/tree/main,169,112
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,150,101
/carbon-design-system/carbon/releases,131,76
