url_path,views_total,views_unique
/carbon-design-system/carbon,2109,1203
/carbon-design-system/carbon/pulls,1112,83
/carbon-design-system/carbon/issues,972,250
/carbon-design-system/carbon/tree/main/packages/react,959,595
/carbon-design-system/carbon/tree/main/packages,341,213
/carbon-design-system/carbon/tree/main/packages/web-components,306,208
/carbon-design-system/carbon/tree/main/packages/icons,262,191
/carbon-design-system/carbon/releases,238,93
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,199,112
/carbon-design-system/carbon/tree/main/packages/react/src/components,191,116
