url_path,views_total,views_unique
/carbon-design-system/carbon/tree/main/packages/react,2474,665
/carbon-design-system/carbon,2140,1339
/carbon-design-system/carbon/tree/main/packages,1159,259
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,1145,207
/carbon-design-system/carbon/issues,858,262
/carbon-design-system/carbon/tree/main/packages/react/src/components,657,152
/carbon-design-system/carbon/pulls,642,84
/carbon-design-system/carbon/tree/v10/packages/icons,600,151
/carbon-design-system/carbon/tree/v10/packages/react,550,209
/carbon-design-system/carbon/tree/main/packages/react/src,483,123
