url_path,views_total,views_unique
/carbon-design-system/carbon,2184,1262
/carbon-design-system/carbon/pulls,1232,77
/carbon-design-system/carbon/issues,970,221
/carbon-design-system/carbon/tree/main/packages/react,885,612
/carbon-design-system/carbon/tree/main/packages,323,198
/carbon-design-system/carbon/tree/main/packages/icons,291,206
/carbon-design-system/carbon/tree/main/packages/web-components,258,198
/carbon-design-system/carbon/commits,214,17
/carbon-design-system/carbon/releases,183,92
/carbon-design-system/carbon/tree/main,172,112
