url_path,views_total,views_unique
/carbon-design-system/carbon,2413,1522
/carbon-design-system/carbon/pulls,1129,85
/carbon-design-system/carbon/issues,656,203
/carbon-design-system/carbon/tree/main/packages/react,504,392
/carbon-design-system/carbon/tags,415,131
/carbon-design-system/carbon/tree/main/packages/web-components,215,174
/carbon-design-system/carbon/tree/main/packages/icons,197,144
/carbon-design-system/carbon/tree/main/packages,176,123
/carbon-design-system/carbon/releases,169,83
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,113,93
