time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-15 00:00:00+00:00,1090,110,2398,516
2026-01-16 00:00:00+00:00,624,71,1890,454
2026-01-17 00:00:00+00:00,81,29,1141,272
2026-01-18 00:00:00+00:00,449,42,899,259
2026-01-19 00:00:00+00:00,860,90,2030,543
2026-01-20 00:00:00+00:00,395,76,2421,573
2026-01-21 00:00:00+00:00,1661,177,2818,568
2026-01-22 00:00:00+00:00,1021,111,2868,531
2026-01-23 00:00:00+00:00,441,64,2465,546
2026-01-24 00:00:00+00:00,95,25,1154,223
2026-01-25 00:00:00+00:00,99,36,1160,283
2026-01-26 00:00:00+00:00,855,110,2536,471
2026-01-27 00:00:00+00:00,751,105,5007,1064
2026-01-28 00:00:00+00:00,1380,143,3576,1305
