url_path,views_total,views_unique
/carbon-design-system/carbon,2475,1415
/carbon-design-system/carbon/tree/main/packages/react,1379,673
/carbon-design-system/carbon/tree/main/packages,756,296
/carbon-design-system/carbon/issues,743,249
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,698,212
/carbon-design-system/carbon/pulls,577,94
/carbon-design-system/carbon/tree/main/packages/react/src/components,353,154
/carbon-design-system/carbon/tree/main/packages/web-components,317,159
/carbon-design-system/carbon/tree/main/packages/react/src,246,135
/carbon-design-system/carbon/tree/main/packages/icons,242,159
