url_path,views_total,views_unique
/carbon-design-system/carbon,2320,1362
/carbon-design-system/carbon/pulls,1274,84
/carbon-design-system/carbon/issues,1113,237
/carbon-design-system/carbon/tree/main/packages/react,960,656
/carbon-design-system/carbon/tree/main/packages,342,197
/carbon-design-system/carbon/tree/main/packages/icons,319,216
/carbon-design-system/carbon/tree/main/packages/web-components,270,206
/carbon-design-system/carbon/releases,221,109
/carbon-design-system/carbon/tree/main/packages/react/src/components,194,105
/carbon-design-system/carbon/pull/21389,191,13
