referrer,views_total,views_unique
Google,6163,2325
carbondesignsystem.com,3937,1029
github.com,2266,294
react.carbondesignsystem.com,1112,304
ibm.com,442,87
next.carbondesignsystem.com,267,44
npmjs.com,223,41
v7-react.carbondesignsystem.com,192,17
DuckDuckGo,169,19
v10.carbondesignsystem.com,151,49
