url_path,views_total,views_unique
/carbon-design-system/carbon,2609,1723
/carbon-design-system/carbon/pulls,888,77
/carbon-design-system/carbon/issues,810,196
/carbon-design-system/carbon/tree/main/packages/react,617,478
/carbon-design-system/carbon/commits,359,61
/carbon-design-system/carbon/tree/main/packages,264,173
/carbon-design-system/carbon/tree/main/packages/icons,249,186
/carbon-design-system/carbon/tree/main/packages/web-components,231,185
/carbon-design-system/carbon/tree/main,153,94
/carbon-design-system/carbon/releases,139,75
