url_path,views_total,views_unique
/carbon-design-system/carbon,2424,1458
/carbon-design-system/carbon/pulls,1229,84
/carbon-design-system/carbon/issues,598,190
/carbon-design-system/carbon/tags,488,140
/carbon-design-system/carbon/tree/main/packages/react,477,366
/carbon-design-system/carbon/tree/main/packages/web-components,201,168
/carbon-design-system/carbon/releases,194,88
/carbon-design-system/carbon/tree/main/packages/icons,188,138
/carbon-design-system/carbon/tree/main/packages,152,109
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,106,87
