url_path,views_total,views_unique
/carbon-design-system/carbon,861,603
/carbon-design-system/carbon/tree/main/packages/react,443,296
/carbon-design-system/carbon/issues,309,126
/carbon-design-system/carbon/tree/main/packages,207,106
/carbon-design-system/carbon/tree/main/packages/icons,159,108
/carbon-design-system/carbon/tree/main/packages/web-components,137,100
/carbon-design-system/carbon/pulls,114,33
/carbon-design-system/carbon/releases,79,43
/carbon-design-system/carbon/tree/main,73,57
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,65,45
