url_path,views_total,views_unique
/carbon-design-system/carbon,2211,1271
/carbon-design-system/carbon/pulls,1167,81
/carbon-design-system/carbon/issues,1014,241
/carbon-design-system/carbon/tree/main/packages/react,938,631
/carbon-design-system/carbon/tree/main/packages,340,201
/carbon-design-system/carbon/tree/main/packages/icons,323,215
/carbon-design-system/carbon/tree/main/packages/web-components,274,206
/carbon-design-system/carbon/tree/main/packages/react/src/components,240,101
/carbon-design-system/carbon/releases,223,116
/carbon-design-system/carbon/tree/main,181,123
