url_path,views_total,views_unique
/carbon-design-system/carbon,1579,1056
/carbon-design-system/carbon/pulls,612,71
/carbon-design-system/carbon/tree/main/packages/react,447,371
/carbon-design-system/carbon/issues,434,135
/carbon-design-system/carbon/tree/main/packages,187,119
/carbon-design-system/carbon/tree/main/packages/web-components,177,135
/carbon-design-system/carbon/tree/main/packages/icons,173,128
/carbon-design-system/carbon/commits,114,20
/carbon-design-system/carbon/releases,103,57
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,101,56
