url_path,views_total,views_unique
/carbon-design-system/carbon,2949,1545
/carbon-design-system/carbon/tree/main/packages/react,1332,705
/carbon-design-system/carbon/issues,880,273
/carbon-design-system/carbon/tree/main/packages,813,331
/carbon-design-system/carbon/tree/main/packages/react/src/components,749,270
/carbon-design-system/carbon/pulls,476,92
/carbon-design-system/carbon/tree/main/packages/react/src,411,216
/carbon-design-system/carbon/tree/v10/packages/react,388,283
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,348,137
/carbon-design-system/carbon/search,322,115
