url_path,views_total,views_unique
/carbon-design-system/carbon,742,440
/carbon-design-system/carbon/pulls,663,49
/carbon-design-system/carbon/issues,399,94
/carbon-design-system/carbon/tree/main/packages/react,308,201
/carbon-design-system/carbon/tree/main/packages,128,81
/carbon-design-system/carbon/pull/20144,111,17
/carbon-design-system/carbon/tree/main/packages/icons,96,59
/carbon-design-system/carbon/pull/20154,88,25
/carbon-design-system/carbon/tree/main/packages/web-components,83,64
/carbon-design-system/carbon/pull/20218,72,16
