referrer,views_total,views_unique
github.com,3085,588
carbondesignsystem.com,2217,766
Google,1448,664
react.carbondesignsystem.com,1057,232
iconsear.ch,169,85
chatgpt.com,149,56
web-components.carbondesignsystem.com,113,22
preview.carbondesignsystem.com,89,44
ibm.com,73,25
teams.public.onecdn.static.microsoft,65,36
