referrer,views_total,views_unique
Google,3684,1295
react.carbondesignsystem.com,2709,578
carbondesignsystem.com,2578,873
github.com,1397,221
web-components.carbondesignsystem.com,249,49
ibm.com,203,72
chatgpt.com,162,60
github.ibm.com,149,59
statics.teams.cdn.office.net,103,22
DuckDuckGo,93,24
