time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-18 00:00:00+00:00,4116,162,1142,383
2026-05-19 00:00:00+00:00,5269,165,1463,395
2026-05-20 00:00:00+00:00,2921,178,1204,341
2026-05-21 00:00:00+00:00,1704,184,1283,338
2026-05-22 00:00:00+00:00,769,126,1305,389
2026-05-23 00:00:00+00:00,457,124,447,133
2026-05-24 00:00:00+00:00,1031,292,495,151
2026-05-25 00:00:00+00:00,873,273,1199,349
2026-05-26 00:00:00+00:00,843,134,846,307
2026-05-27 00:00:00+00:00,1084,142,1083,359
2026-05-28 00:00:00+00:00,2986,520,791,285
2026-05-29 00:00:00+00:00,1278,210,1685,575
2026-05-30 00:00:00+00:00,2282,205,537,153
2026-05-31 00:00:00+00:00,598,134,463,158
