time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-26 00:00:00+00:00,59,13,186,51
2025-04-27 00:00:00+00:00,66,22,461,145
2025-04-28 00:00:00+00:00,591,67,2478,570
2025-04-29 00:00:00+00:00,567,72,2995,573
2025-04-30 00:00:00+00:00,919,84,2266,537
2025-05-01 00:00:00+00:00,466,62,1707,370
2025-05-02 00:00:00+00:00,323,50,1774,485
2025-05-03 00:00:00+00:00,56,21,424,136
2025-05-04 00:00:00+00:00,53,31,658,180
2025-05-05 00:00:00+00:00,1953,147,2530,467
2025-05-06 00:00:00+00:00,1018,113,2967,590
2025-05-07 00:00:00+00:00,779,90,3473,629
2025-05-08 00:00:00+00:00,641,76,3422,639
2025-05-09 00:00:00+00:00,422,56,2415,533
2025-05-10 00:00:00+00:00,122,21,325,105
