referrer,views_total,views_unique
carbondesignsystem.com,8087,1074
Google,6697,1892
react.carbondesignsystem.com,2694,357
github.com,1697,259
ibm.com,773,89
npmjs.com,507,44
v10.carbondesignsystem.com,474,66
v7-react.carbondesignsystem.com,349,55
Bing,262,30
search.brave.com,234,10
