time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-23 00:00:00+00:00,125,20,133,61
2025-08-24 00:00:00+00:00,249,63,784,168
2025-08-25 00:00:00+00:00,1117,118,2456,523
2025-08-26 00:00:00+00:00,1489,139,2815,557
2025-08-27 00:00:00+00:00,1599,103,3625,481
2025-08-28 00:00:00+00:00,621,84,2078,519
2025-08-29 00:00:00+00:00,261,51,1666,398
2025-08-30 00:00:00+00:00,766,63,457,231
2025-08-31 00:00:00+00:00,340,40,607,156
2025-09-01 00:00:00+00:00,1045,113,1849,397
2025-09-02 00:00:00+00:00,1805,174,2630,557
2025-09-03 00:00:00+00:00,1565,178,2431,573
2025-09-04 00:00:00+00:00,762,139,2242,514
2025-09-05 00:00:00+00:00,860,124,1856,463
2025-09-06 00:00:00+00:00,107,30,439,98
