url_path,views_total,views_unique
/carbon-design-system/carbon,1695,1074
/carbon-design-system/carbon/pulls,804,70
/carbon-design-system/carbon/issues,564,139
/carbon-design-system/carbon/tree/main/packages/react,495,374
/carbon-design-system/carbon/tree/main/packages,207,129
/carbon-design-system/carbon/tree/main/packages/web-components,191,159
/carbon-design-system/carbon/tree/main/packages/icons,191,143
/carbon-design-system/carbon/tree/main,141,83
/carbon-design-system/carbon/commits,133,16
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,127,82
