referrer,views_total,views_unique
Google,6599,1844
carbondesignsystem.com,6025,893
react.carbondesignsystem.com,2778,344
github.com,2305,267
ibm.com,582,82
v10.carbondesignsystem.com,440,50
github.ibm.com,359,88
npmjs.com,264,40
medium.com,179,8
DuckDuckGo,120,23
