url_path,views_total,views_unique
/carbon-design-system/carbon,1279,860
/carbon-design-system/carbon/issues,516,165
/carbon-design-system/carbon/tree/main/packages/react,500,360
/carbon-design-system/carbon/pulls,291,47
/carbon-design-system/carbon/tree/main/packages,199,101
/carbon-design-system/carbon/tree/main/packages/web-components,151,119
/carbon-design-system/carbon/tree/main/packages/icons,149,114
/carbon-design-system/carbon/releases,139,49
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,85,39
/carbon-design-system/carbon/tree/main,83,65
