url_path,views_total,views_unique
/carbon-design-system/carbon,1648,1096
/carbon-design-system/carbon/issues,578,169
/carbon-design-system/carbon/tree/main/packages/react,469,379
/carbon-design-system/carbon/pulls,402,60
/carbon-design-system/carbon/commits,382,51
/carbon-design-system/carbon/tree/main/packages,233,145
/carbon-design-system/carbon/tree/main/packages/web-components,194,152
/carbon-design-system/carbon/tree/main/packages/icons,133,108
/carbon-design-system/carbon/releases,112,58
/carbon-design-system/carbon/tree/main,102,79
