time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-19 00:00:00+00:00,373,7,1863,271
2024-08-20 00:00:00+00:00,392,14,5132,734
2024-08-21 00:00:00+00:00,388,14,4497,640
2024-08-22 00:00:00+00:00,419,13,4194,662
2024-08-23 00:00:00+00:00,623,19,3723,552
2024-08-24 00:00:00+00:00,150,12,1434,158
2024-08-25 00:00:00+00:00,95,10,931,168
2024-08-26 00:00:00+00:00,442,11,3998,613
2024-08-27 00:00:00+00:00,473,16,4636,656
2024-08-28 00:00:00+00:00,648,14,5493,637
2024-08-29 00:00:00+00:00,494,14,4907,614
2024-08-30 00:00:00+00:00,628,15,4141,520
2024-08-31 00:00:00+00:00,243,8,842,158
2024-09-01 00:00:00+00:00,10,6,1332,154
2024-09-02 00:00:00+00:00,202,10,2171,310
