time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-28 00:00:00+00:00,153,24,1015,193
2025-07-29 00:00:00+00:00,636,91,2994,589
2025-07-30 00:00:00+00:00,798,103,2925,586
2025-07-31 00:00:00+00:00,674,81,2933,599
2025-08-01 00:00:00+00:00,441,38,2239,476
2025-08-02 00:00:00+00:00,305,32,665,198
2025-08-03 00:00:00+00:00,247,43,470,190
2025-08-04 00:00:00+00:00,1780,91,3009,548
2025-08-05 00:00:00+00:00,2095,134,2976,573
2025-08-06 00:00:00+00:00,1216,132,3056,575
2025-08-07 00:00:00+00:00,790,85,2790,539
2025-08-08 00:00:00+00:00,2122,159,2847,522
2025-08-09 00:00:00+00:00,981,36,621,193
2025-08-10 00:00:00+00:00,537,40,488,146
2025-08-11 00:00:00+00:00,346,35,1286,287
