url_path,views_total,views_unique
/carbon-design-system/carbon,973,658
/carbon-design-system/carbon/tree/main/packages/react,460,326
/carbon-design-system/carbon/issues,460,149
/carbon-design-system/carbon/tree/main/packages,195,101
/carbon-design-system/carbon/pulls,192,43
/carbon-design-system/carbon/tree/main/packages/icons,158,111
/carbon-design-system/carbon/tree/main/packages/web-components,143,111
/carbon-design-system/carbon/releases,116,43
/carbon-design-system/carbon/tree/main,83,62
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,79,51
